Ano;Compra;Gerenciadora;Participante;Cadastro;Início Adesão;Fim Adesão;Início RP;Fim RP;Tipo;Situação;Bem;Grupo;Classe;Item;Marca;Modelo;Total;Restante;Percentual;Preço Referencial;Preço Final;Qtd.CompraAta
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8547530;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;CIMENTO RESINOSO USO ODONTOLOGICO, COR A1, CLICKER COM 4,5 G;3M SOLVENTUM;3M SOLVENTUM;20,00;20,00;100,00;785,900;461,900;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8659443;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;DISCO DE LIXA OX.DE ALUMINIO,1/2POLEGADA,GRAN.MEDIA,CX 30UN.S/MANDRIL;TDV;TDV;20,00;20,00;100,00;135,890;99,430;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8698007;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;CARBONO P/ODONTO ALTA DEFINICAO,ROLO C/280 FLS(10CM X 0,02MM)VERM/AZU; ANGELUS; ANGELUS;30,00;30,00;100,00;275,500;148,000;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8715483;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;PONTA P/SUGADOR,PLASTICO,RIGIDO,ESTERIL,DESCARTAVEL,P/CIRURGIA;MAQUIRA;MAQUIRA;100,00;100,00;100,00;42,260;22,740;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8718725;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;CERA UTILIDADE,EM LAMINAS,CAIXA COM 225G APROX.;LYSANDA;LYSANDA;100,00;100,00;100,00;26,500;19,630;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8720207;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;ABRASIVO,PO,GRAN.NORMAL,PEDRA POMES,P/POLIM.DE PROTESE,PACOTE C/1 KG;RIO;RIO;20,00;20,00;100,00;10,550;5,720;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8720720;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;ALGINATO,TIPO II,PRESA REGULAR,CONSIS.MEDIA,MENTA,LIVRE DE POEIRA;DENTSPLY;DENTSPLY;300,00;300,00;100,00;78,770;46,100;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8725438;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;gesso pedra,tipo iv,microgranulado+corante,atoxico;VIGODENTE;VIGODENTE;150,00;150,00;100,00;47,510;23,880;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8727708;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;TIRA DE LIXA,ACO INOX,4MM LARG.,PACOTE C/12UNI;MAQUIRA;MAQUIRA;25,00;25,00;100,00;26,300;7,490;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8737231;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;CIMENTO CIRURGICO ODONTO.,PERIODONTAL,REPOSICAO COE PAK,PASTA/PASTA;MAQUIRA;MAQUIRA;20,00;20,00;100,00;305,450;124,690;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8870551;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;FIO P/RETRACAO GENG.,CORDAO TRANCADO,NAO IMPREGNADO,N.000,240CM APROX;ULTRADENT;ULTRADENT;25,00;25,00;100,00;112,900;90,330;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8901716;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO SEM NOTIFIC.;PRODUTOS E MAT. P/ LAB. PROTESE,ADESIVO P/MOLDEIRA,REP..UNIVERSAL TRA;ZHERMACK;ZHERMACK;25,00;20,00;100,00;109,900;83,340;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8939470;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;CIMENTO ENDODONTICO PO E RESINA HIDROXIDO DE CALCIO TRIOXIDO DE BISMU;DENTSPLY;DENTSPLY;30,00;30,00;100,00;148,900;105,770;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8976996;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;CIMENTO PROV. ODONT.,REPOSIÇÃO TEMP BOND NE,EM KIT PASTA 50G/BASE 15G;KERR;KERR;50,00;50,00;100,00;176,570;85,880;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8977062;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;CIMENTO PROVISORIO ODONTOL, REPOSIÇÃO IRM, EM KIT 38G PÓ/15 ML LIQ;DENTSPLY;DENTSPLY;60,00;60,00;100,00;188,990;104,910;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8979820;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;PONTA P/SUGADOR ODONTO.,PVC ATOXICO,COMP.10 CM,CORES SORTIDAS,40 UNID;SS PLUS;SS PLUS;300,00;300,00;100,00;11,450;7,670;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8979880;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;VERNIZ FLUORETADO, REPOSIÇÃO DO DURAPHAT,BISNAGA 10 ML;VOCO;VOCO;30,00;30,00;100,00;270,110;270,110;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;8996440;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;CERA ODONTOLOGICA ROSA NUMERO 7 EM LAMINAS DE 13,6X6,9 CM;LYSANDA;LYSANDA;50,00;50,00;100,00;28,200;19,630;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;9186360;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;PINO P/USO ODONTOL.,FIBRA DE VIDRO,DIA 1,3MM,NUMERO 2,APICE CONICO;ANGELUS;ANGELUS;15,00;13,00;100,00;76,890;53,540;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;9186379;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;PINO P/USO ODONTOL.,FIBRA DE VIDRO,DIA 1,5MM,NUMERO 3,APICE CONICO;ANGELUS;ANGELUS;15,00;13,00;100,00;79,900;53,540;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;9191038;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;pino p/uso odont,fibra de vidro, conico longo com retencoes,numero 1;ANGELUS;ANGELUS;15,00;13,00;100,00;84,070;53,540;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;9267930;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;HIDROXIDO DE CALCIO P.A.,PURO,EMBALADO EM FRASCO;BIODINAMICA;BIODINAMICA;15,00;5,00;100,00;19,000;19,000;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;9433422;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;REMOVEDOR QUIMICO MECÂNICO P/ USO ODONTOLÓGICO,PAPACARIE DUO,GEL,1ML;PAPACARIE;PAPACARIE;20,00;20,00;100,00;164,900;164,900;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;9437320;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;AGULHA GENGIVAL DESC.,G-27 LONGA,CANULA 38,1MM COMP.TRIBISEL.ESTERIL.;DFL;DFL;20,00;20,00;100,00;83,000;83,000;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;9514007;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;cimento endodontico, pasta/pasta, reposição ah plus jet;DENTSPLY;DENTSPLY;20,00;20,00;100,00;327,770;404,220;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;9694102;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;DISCO DE LIXA ODONT, MEDIA,VIOLETA,DESCART,REPOS.SUPER SNAP L522;LABORDENTAL;LABORDENTAL;20,00;20,00;100,00;69,140;3,980;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;10176187;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;CUNHA INTERDENTAL,MADEIRA ANATOMICA,5 TAMANHOS CODIF.POR CORES;TDV;TDV;20,00;20,00;100,00;30,430;30,430;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;10176713;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;dessensibiliz.dentina,gel,oxalato pot 5%+fluoreto de sodio,ser.3g;FGM;FGM;60,00;60,00;100,00;70,130;55,000;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;10176969;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;CARBONO P/ODONTO,DE PAPEL,BLOCO C/12 FLS.DUPLAS AZUL E VERMELHA; IODONTOSUL; IODONTOSUL;30,00;30,00;100,00;9,800;2,890;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;10176993;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;PARAMONOCLOROFENOL CANFORADO TRATAMENTO ENDODONTICO;BIODINAMICA;BIODINAMICA;20,00;10,00;100,00;28,950;28,950;2;
2026;117383;FOB    ;FOB    ;21/08/2026 09:37; ; ;25/08/2026 00:00;25/08/2027 00:00;Individual;Vigente;10177892;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;INSUMOS DE USO ODONTOLOGICO COM NOTIFIC.;FLUORETO DE SODIO, ESPUMA FLUORETADA AROMATIZADA,USO MOLDEIRA;FGM;FGM;20,00;20,00;100,00;71,000;44,000;2;
2026;45110;FMBRU  ;FOB    ;06/04/2026 11:36;24/04/2026 12:14;30/04/2026 23:59;21/08/2026 00:00;20/08/2027 00:00;Setorizada;Vigente;9952160;MOBILIARIOS EM GERAL;MOBILIARIOS DE HOTELARIA E ALOJAMENTOS;MESA TAMPO DOBRAVEL MDP BRANCA 150 X 60 CM; Marzo Vitorino; Smart;10,00;10,00;7,69;1193,500;985,000;0;
2026;118690;FOB    ;FOB    ;25/08/2026 07:49; ; ;25/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;5654670;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;MEDICAMENTOS COM OU SEM NOTIFICACAO/REG.;GERAIS AGUA PARA INJECAO, LIQ. ESTERIL, A 10ML, IV;Farmarin;Farmarin;1.000,00;1.000,00;55,56;0,695;0,390;0;
2026;118690;FOB    ;FOB    ;25/08/2026 07:49; ; ;25/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;5686822;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;MATERIAIS DE USO TECNICO HOSPITALAR COM.;FIO SUTURA NYLON,INC.,5-0,45 CM,AG.1/2 CIRC.CORT.,1,5 CM, EST.;BIOLINE;BIOLINE;15,00;15,00;60,00;263,080;228,000;0;
2026;118690;FOB    ;FOB    ;25/08/2026 07:49; ; ;25/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;5690439;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;MATERIAIS DE USO TECNICO HOSPITALAR COM.;FIO P/SUTURA POLIAMIDA,45CM,PRETO,6-0,C/AG.1/2CIRC.TRIANG,1,5CM.ESTER.;BIOLINE;BIOLINE;15,00;15,00;75,00;231,740;92,640;0;
2026;118690;FOB    ;FOB    ;25/08/2026 07:49; ; ;25/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;5782899;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;MATERIAIS DE USO TECNICO HOSPITALAR COM.;FIO DE SUTURA NYLON 4-0 2AG. 1/2 C.C. 1.5CM 75CM;BIOLINE;BIOLINE;15,00;15,00;93,75;233,145;71,040;0;
2026;118690;FOB    ;FOB    ;25/08/2026 07:49; ; ;25/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;6036627;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;MATERIAIS DE USO TECNICO HOSPITALAR COM.;FIO DE SUTURA NYLON NAO ABSORVIVEL MEDINDO 45 CM DE COMPRIMENTO;BIOLINE;BIOLINE;15,00;15,00;100,00;239,490;76,560;0;
2026;118690;FOB    ;FOB    ;25/08/2026 07:49; ; ;25/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;8395306;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;REAGENTES QUIMICOS E BIOLOGICOS,COM REG.;CLORETO DE SODIO CATEGORIA P.A. COM TEOR DE NO MINIMO 99,5%;Farmarin;Farmarin;1.000,00;1.000,00;100,00;0,560;0,350;0;
2026;118690;FOB    ;FOB    ;25/08/2026 07:49; ; ;25/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;8702446;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;TIRAS REAGENTES,COM REGISTRO NA ANVISA.;TIRA REAGENTE PARA DETECCAO DE GLICOSE NO SANGUE ACCU CHEK PERFORMA;CEPALAB/Medsign;CEPALAB/Medsign;100,00;100,00;71,43;80,000;20,000;0;
2026;118690;FOB    ;FOB    ;25/08/2026 07:49; ; ;25/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;8709009;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;MATERIAIS DE USO TECNICO HOSPITALAR COM.;LANCETA PARA PUNCAO DIGITAL 28 G;Medlevensohn;Medlevensohn;50,00;50,00;71,43;84,950;17,500;0;
2026;118690;FOB    ;FOB    ;25/08/2026 07:49; ; ;25/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;8709467;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;SOLUCOES ANTI-SEPTICAS COM NOTIFICACAO/.;AGUA OXIGENADA;Rioquímica;Rioquímica;60,00;60,00;83,33;12,350;5,800;0;
2026;118690;FOB    ;FOB    ;25/08/2026 07:49; ; ;25/08/2026 00:00;25/08/2027 00:00;Setorizada;Vigente;9303448;EQUIPAMENTOS E ARTIGOS DE USO MEDICO, O.;EQUIPAMENTOS MEDICO HOSPITALARES COM NO.;GLICOSIMETRO PORTATIL VISOR LCD 3 BOTOES;CEPALAB/Medisign;CEPALAB/Medisign;25,00;25,00;83,33;194,495;55,000;0;
2026;87433;FFLCH  ;FOB    ;25/06/2026 10:32;26/06/2026 10:22;04/07/2026 23:59;28/08/2026 00:00;27/08/2027 00:00;Setorizada;Vigente;10122583;EQUIPAMENTOS PARA PURIFICACAO E FILTRAG.;EQUIPAMENTOS PARA PURIFICACAO DE AGUA;EQUIPAMENTO MELHORIA DA QUALIDADE DA AGUA PURIFICADOR DUPLA FILTRAGEM;Latina;PA355 Compressor;25,00;25,00;15,82;861,820;686,550;0;
